GEOGRAPHY,ECODE,AREA_NAME,BAND,BP_PRE_1900,BP_1900_1918,BP_1919_1929,BP_1930_1939,BP_1945_1954,BP_1955_1964,BP_1965_1972,BP_1973_1982,BP_1983_1992,BP_1993_1999,BP_2000_2009,BP_2010_2015,BP_UNKNOWN,ALL_PROPERTIES
LSOA,E01003169,Lambeth 025D,B,90,10,2.5,2.5,10,30,0,2.5,2.5,10,20,0,10,190
LSOA,E01003169,Lambeth 025D,C,280,10,2.5,10,0,0,2.5,30,10,10,40,0,10,390
LSOA,E01003169,Lambeth 025D,D,130,2.5,0,2.5,0,0,10,60,2.5,2.5,10,0,2.5,220
LSOA,E01003169,Lambeth 025D,E,80,0,0,2.5,0,0,0,0,10,0,2.5,0,0,90
LSOA,E01003169,Lambeth 025D,F,130,0,0,0,0,2.5,0,0,0,0,0,0,0,130
LSOA,E01003169,Lambeth 025D,G,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003169,Lambeth 025D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003170,Lambeth 025E,All,310,10,40,40,2.5,10,190,70,90,0,30,2.5,0,800
LSOA,E01003170,Lambeth 025E,A,0,0,0,0,0,0,0,0,10,0,0,0,0,10
LSOA,E01003170,Lambeth 025E,B,30,0,0,0,0,0,0,0,70,0,10,0,0,100
LSOA,E01003170,Lambeth 025E,C,30,2.5,0,0,0,0,0,0,10,0,20,0,0,70
LSOA,E01003170,Lambeth 025E,D,120,10,0,2.5,2.5,10,2.5,50,10,0,2.5,2.5,0,210
LSOA,E01003170,Lambeth 025E,E,10,0,2.5,2.5,0,0,160,20,0,0,0,0,0,190
LSOA,E01003170,Lambeth 025E,F,100,0,20,2.5,0,0,30,10,0,0,0,0,0,160
LSOA,E01003170,Lambeth 025E,G,20,2.5,20,40,0,0,0,0,0,0,0,0,0,70
LSOA,E01003170,Lambeth 025E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003171,Lambeth 020B,All,560,10,0,150,10,60,40,0,0,0,10,0,10,840
LSOA,E01003171,Lambeth 020B,A,10,0,0,100,0,0,0,0,0,0,0,0,0,110
LSOA,E01003171,Lambeth 020B,B,40,2.5,0,50,0,2.5,20,0,0,0,0,0,2.5,110
LSOA,E01003171,Lambeth 020B,C,240,2.5,0,0,0,50,10,0,0,0,0,0,2.5,300
LSOA,E01003171,Lambeth 020B,D,140,2.5,0,2.5,2.5,10,10,0,0,0,10,0,0,160
LSOA,E01003171,Lambeth 020B,E,60,0,0,0,10,2.5,0,0,0,0,0,0,0,70
LSOA,E01003171,Lambeth 020B,F,90,2.5,0,0,0,0,0,0,0,0,0,0,2.5,90
LSOA,E01003171,Lambeth 020B,G,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003171,Lambeth 020B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003172,Lambeth 024B,All,10,0,0,200,10,100,2.5,310,0,0,230,20,0,870
LSOA,E01003172,Lambeth 024B,A,0,0,0,10,0,0,0,10,0,0,0,0,0,20
LSOA,E01003172,Lambeth 024B,B,0,0,0,180,0,80,0,210,0,0,2.5,0,0,470
LSOA,E01003172,Lambeth 024B,C,2.5,0,0,0,0,10,0,90,0,0,40,10,0,150
LSOA,E01003172,Lambeth 024B,D,0,0,0,10,2.5,0,0,10,0,0,100,20,0,130
LSOA,E01003172,Lambeth 024B,E,0,0,0,2.5,10,0,0,0,0,0,30,0,0,30
LSOA,E01003172,Lambeth 024B,F,2.5,0,0,2.5,0,0,0,0,0,0,60,0,0,70
LSOA,E01003172,Lambeth 024B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003172,Lambeth 024B,H,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5
LSOA,E01003173,Lambeth 020C,All,380,30,190,2.5,2.5,20,0,0,20,0,10,0,10,670
LSOA,E01003173,Lambeth 020C,A,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003173,Lambeth 020C,B,30,0,0,0,0,20,0,0,20,0,2.5,0,2.5,70
LSOA,E01003173,Lambeth 020C,C,160,10,10,2.5,0,0,0,0,0,0,0,0,2.5,170
LSOA,E01003173,Lambeth 020C,D,70,20,100,0,2.5,0,0,0,2.5,0,2.5,0,2.5,200
LSOA,E01003173,Lambeth 020C,E,110,10,80,2.5,2.5,0,0,0,0,0,10,0,2.5,210
LSOA,E01003173,Lambeth 020C,F,20,0,2.5,0,0,0,0,0,0,0,0,0,0,20
LSOA,E01003173,Lambeth 020C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003173,Lambeth 020C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003174,Lambeth 024C,All,100,0,0,10,50,600,20,0,2.5,0,40,0,20,840
LSOA,E01003174,Lambeth 024C,A,10,0,0,0,0,30,0,0,0,0,0,0,0,30
LSOA,E01003174,Lambeth 024C,B,50,0,0,0,2.5,320,20,0,0,0,10,0,10,410
LSOA,E01003174,Lambeth 024C,C,30,0,0,10,40,230,0,0,2.5,0,20,0,20,350
LSOA,E01003174,Lambeth 024C,D,20,0,0,0,0,30,0,0,0,0,10,0,0,50
LSOA,E01003174,Lambeth 024C,E,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003174,Lambeth 024C,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003174,Lambeth 024C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003174,Lambeth 024C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003175,Lambeth 024D,All,40,0,90,30,10,140,140,0,0,210,10,0,2.5,670
LSOA,E01003175,Lambeth 024D,A,0,0,0,0,0,20,0,0,0,0,0,0,0,20
LSOA,E01003175,Lambeth 024D,B,10,0,2.5,20,0,60,30,0,0,30,2.5,0,2.5,150
LSOA,E01003175,Lambeth 024D,C,20,0,10,0,0,30,50,0,0,70,2.5,0,0,190
LSOA,E01003175,Lambeth 024D,D,20,0,50,0,0,20,50,0,0,90,0,0,2.5,240
LSOA,E01003175,Lambeth 024D,E,0,0,30,2.5,10,0,0,0,0,20,2.5,0,0,60
LSOA,E01003175,Lambeth 024D,F,2.5,0,2.5,2.5,0,0,0,0,0,2.5,0,0,0,10
LSOA,E01003175,Lambeth 024D,G,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003175,Lambeth 024D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003176,Lambeth 016E,All,50,0,0,160,20,220,150,30,50,0,130,0,2.5,810
LSOA,E01003176,Lambeth 016E,A,10,0,0,0,0,0,2.5,0,2.5,0,0,0,0,10
LSOA,E01003176,Lambeth 016E,B,10,0,0,160,0,220,130,30,50,0,0,0,2.5,590
LSOA,E01003176,Lambeth 016E,C,30,0,0,0,20,0,0,0,2.5,0,30,0,2.5,80
LSOA,E01003176,Lambeth 016E,D,10,0,0,0,0,0,20,2.5,10,0,70,0,0,100
LSOA,E01003176,Lambeth 016E,E,2.5,0,0,0,0,0,0,0,0,0,10,0,2.5,10
LSOA,E01003176,Lambeth 016E,F,0,0,0,0,0,0,0,0,0,0,20,0,0,20
LSOA,E01003176,Lambeth 016E,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003176,Lambeth 016E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003177,Lambeth 020D,All,560,30,0,0,60,10,0,0,2.5,0,50,20,20,740
LSOA,E01003177,Lambeth 020D,A,10,10,0,0,2.5,0,0,0,0,0,0,0,2.5,20
LSOA,E01003177,Lambeth 020D,B,70,10,0,0,50,10,0,0,0,0,10,0,10,150
LSOA,E01003177,Lambeth 020D,C,260,10,0,0,0,0,0,0,0,0,10,10,10,290
LSOA,E01003177,Lambeth 020D,D,120,2.5,0,0,0,2.5,0,0,0,0,10,10,10,150
LSOA,E01003177,Lambeth 020D,E,50,2.5,0,0,0,2.5,0,0,2.5,0,10,2.5,2.5,70
LSOA,E01003177,Lambeth 020D,F,50,0,0,0,0,0,0,0,0,0,2.5,0,0,50
LSOA,E01003177,Lambeth 020D,G,10,2.5,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003177,Lambeth 020D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003178,Lambeth 020E,All,640,10,0,2.5,0,10,0,0,0,0,0,0,20,690
LSOA,E01003178,Lambeth 020E,A,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003178,Lambeth 020E,B,20,0,0,0,0,0,0,0,0,0,0,0,0,20
LSOA,E01003178,Lambeth 020E,C,230,10,0,0,0,10,0,0,0,0,0,0,10,250
LSOA,E01003178,Lambeth 020E,D,170,10,0,0,0,2.5,0,0,0,0,0,0,10,190
LSOA,E01003178,Lambeth 020E,E,30,0,0,2.5,0,0,0,0,0,0,0,0,2.5,40
LSOA,E01003178,Lambeth 020E,F,170,2.5,0,0,0,0,0,0,0,0,0,0,2.5,180
LSOA,E01003178,Lambeth 020E,G,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003178,Lambeth 020E,H,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003179,Lambeth 024E,All,60,0,0,280,280,30,0,0,0,0,0,10,10,670
LSOA,E01003179,Lambeth 024E,A,0,0,0,10,20,2.5,0,0,0,0,0,0,0,30
LSOA,E01003179,Lambeth 024E,B,2.5,0,0,270,260,20,0,0,0,0,0,0,0,560
LSOA,E01003179,Lambeth 024E,C,30,0,0,0,0,0,0,0,0,0,0,2.5,10,40
LSOA,E01003179,Lambeth 024E,D,20,0,0,0,0,2.5,0,0,0,0,0,10,0,30
LSOA,E01003179,Lambeth 024E,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003179,Lambeth 024E,F,10,0,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003179,Lambeth 024E,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003179,Lambeth 024E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003180,Lambeth 005D,All,260,10,0,0,20,40,90,50,270,50,30,90,10,910
LSOA,E01003180,Lambeth 005D,A,2.5,0,0,0,0,0,10,0,110,0,0,50,0,170
LSOA,E01003180,Lambeth 005D,B,40,10,0,0,20,30,60,10,10,2.5,0,30,2.5,210
LSOA,E01003180,Lambeth 005D,C,80,2.5,0,0,0,10,2.5,0,40,2.5,0,0,2.5,130
LSOA,E01003180,Lambeth 005D,D,70,0,0,0,2.5,2.5,20,20,80,40,10,0,2.5,240
LSOA,E01003180,Lambeth 005D,E,10,2.5,0,0,0,0,0,10,20,10,10,20,2.5,80
LSOA,E01003180,Lambeth 005D,F,50,0,0,0,0,0,0,0,20,2.5,10,0,0,80
LSOA,E01003180,Lambeth 005D,G,10,0,0,0,0,0,0,0,0,0,0,0,2.5,10
LSOA,E01003180,Lambeth 005D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003181,Lambeth 007A,All,230,50,0,70,20,20,110,40,140,20,0,2.5,10,700
LSOA,E01003181,Lambeth 007A,A,0,0,0,2.5,0,2.5,80,0,0,0,0,0,0,90
LSOA,E01003181,Lambeth 007A,B,20,10,0,40,2.5,20,30,20,2.5,0,0,0,0,130
LSOA,E01003181,Lambeth 007A,C,130,40,0,20,10,0,0,20,40,2.5,0,0,2.5,260
LSOA,E01003181,Lambeth 007A,D,80,10,0,10,2.5,0,0,2.5,90,10,0,0,10,200
LSOA,E01003181,Lambeth 007A,E,2.5,0,0,0,0,0,0,0,10,10,0,0,0,20
LSOA,E01003181,Lambeth 007A,F,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01003181,Lambeth 007A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003181,Lambeth 007A,H,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003182,Lambeth 009D,All,470,60,2.5,40,0,10,2.5,100,20,0,10,30,10,750
LSOA,E01003182,Lambeth 009D,A,2.5,0,0,10,0,0,0,50,0,0,0,0,2.5,70
LSOA,E01003182,Lambeth 009D,B,20,10,0,20,0,2.5,0,2.5,2.5,0,0,0,0,50
LSOA,E01003182,Lambeth 009D,C,170,10,0,0,0,10,0,50,10,0,10,2.5,2.5,260
LSOA,E01003182,Lambeth 009D,D,160,10,0,0,0,0,2.5,0,2.5,0,2.5,2.5,0,180
LSOA,E01003182,Lambeth 009D,E,40,20,0,2.5,0,0,0,2.5,0,0,0,30,2.5,90
LSOA,E01003182,Lambeth 009D,F,80,0,0,2.5,0,0,0,0,0,0,0,0,2.5,80
LSOA,E01003182,Lambeth 009D,G,10,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,10
LSOA,E01003182,Lambeth 009D,H,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
LSOA,E01003183,Lambeth 005E,All,310,2.5,40,2.5,0,20,90,40,150,10,10,0,10,680
LSOA,E01003183,Lambeth 005E,A,30,0,0,0,0,0,20,0,0,0,0,0,0,50
LSOA,E01003183,Lambeth 005E,B,110,0,0,0,0,20,60,30,30,0,0,0,0,250
LSOA,E01003183,Lambeth 005E,C,70,0,0,0,0,0,0,2.5,2.5,0,10,0,2.5,90
LSOA,E01003183,Lambeth 005E,D,50,0,30,2.5,0,0,10,10,60,0,0,0,10,160
LSOA,E01003183,Lambeth 005E,E,30,0,2.5,0,0,2.5,0,2.5,50,2.5,0,0,0,100
LSOA,E01003183,Lambeth 005E,F,20,2.5,0,0,0,2.5,0,0,10,10,0,0,0,40
LSOA,E01003183,Lambeth 005E,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003183,Lambeth 005E,H,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003184,Lambeth 007B,All,20,0,2.5,370,0,20,190,0,0,0,0,0,0,600
LSOA,E01003184,Lambeth 007B,A,0,0,0,0,0,0,60,0,0,0,0,0,0,60
LSOA,E01003184,Lambeth 007B,B,2.5,0,2.5,310,0,20,120,0,0,0,0,0,0,450
LSOA,E01003184,Lambeth 007B,C,10,0,2.5,70,0,0,10,0,0,0,0,0,0,90
LSOA,E01003184,Lambeth 007B,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003184,Lambeth 007B,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003184,Lambeth 007B,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003184,Lambeth 007B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003184,Lambeth 007B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003185,Lambeth 007C,All,480,10,40,2.5,2.5,240,10,0,10,0,2.5,0,10,800
LSOA,E01003185,Lambeth 007C,A,0,0,0,0,0,10,10,0,0,0,0,0,0,20
LSOA,E01003185,Lambeth 007C,B,10,0,0,2.5,0,120,0,0,0,0,0,0,0,130
LSOA,E01003185,Lambeth 007C,C,200,10,40,0,2.5,100,0,0,0,0,2.5,0,10,360
LSOA,E01003185,Lambeth 007C,D,260,2.5,0,0,2.5,2.5,0,0,10,0,2.5,0,0,270
LSOA,E01003185,Lambeth 007C,E,10,0,0,0,0,0,0,0,0,0,2.5,0,0,10
LSOA,E01003185,Lambeth 007C,F,20,0,0,0,0,0,0,0,0,0,0,0,0,20
LSOA,E01003185,Lambeth 007C,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003185,Lambeth 007C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003186,Lambeth 007D,All,480,50,50,10,20,20,10,0,70,40,70,300,10,"1,120"
LSOA,E01003186,Lambeth 007D,A,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,10
LSOA,E01003186,Lambeth 007D,B,30,10,0,0,2.5,0,10,0,40,0,0,0,2.5,90
LSOA,E01003186,Lambeth 007D,C,90,30,40,10,2.5,2.5,0,0,10,2.5,30,10,2.5,230
LSOA,E01003186,Lambeth 007D,D,160,2.5,2.5,0,10,10,0,0,20,20,20,150,2.5,400
LSOA,E01003186,Lambeth 007D,E,80,2.5,0,0,2.5,2.5,0,0,0,10,10,120,2.5,230
LSOA,E01003186,Lambeth 007D,F,20,0,2.5,0,0,0,0,0,0,2.5,10,20,2.5,60
LSOA,E01003186,Lambeth 007D,G,70,0,2.5,0,0,0,0,0,0,2.5,2.5,0,0,80
LSOA,E01003186,Lambeth 007D,H,20,0,0,0,0,0,0,0,2.5,0,0,0,0,20
LSOA,E01003187,Lambeth 007E,All,20,0,0,30,0,0,0,390,80,80,2.5,340,50,990
LSOA,E01003187,Lambeth 007E,A,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5
LSOA,E01003187,Lambeth 007E,B,10,0,0,20,0,0,0,100,80,0,0,0,50,250
LSOA,E01003187,Lambeth 007E,C,0,0,0,20,0,0,0,140,0,10,0,70,0,230
LSOA,E01003187,Lambeth 007E,D,10,0,0,0,0,0,0,150,0,20,2.5,150,0,330
LSOA,E01003187,Lambeth 007E,E,0,0,0,0,0,0,0,0,0,30,2.5,80,2.5,120
LSOA,E01003187,Lambeth 007E,F,0,0,0,0,0,0,0,0,0,20,2.5,30,0,50
LSOA,E01003187,Lambeth 007E,G,0,0,0,0,0,0,0,0,0,10,0,0,0,10
LSOA,E01003187,Lambeth 007E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003188,Lambeth 009E,All,90,80,10,0,0,10,0,320,0,30,10,0,10,540
LSOA,E01003188,Lambeth 009E,A,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5
LSOA,E01003188,Lambeth 009E,B,10,10,0,0,0,0,0,150,0,10,0,0,2.5,180
LSOA,E01003188,Lambeth 009E,C,50,70,10,0,0,10,0,60,0,2.5,2.5,0,2.5,190
LSOA,E01003188,Lambeth 009E,D,20,0,0,0,0,0,0,110,0,10,10,0,2.5,150
LSOA,E01003188,Lambeth 009E,E,10,0,0,0,0,0,0,0,0,2.5,2.5,0,0,10
LSOA,E01003188,Lambeth 009E,F,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003188,Lambeth 009E,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003188,Lambeth 009E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003189,Lewisham 034A,All,0,0,630,0,0,0,2.5,30,0,0,0,0,0,670
LSOA,E01003189,Lewisham 034A,A,0,0,50,0,0,0,0,0,0,0,0,0,0,50
LSOA,E01003189,Lewisham 034A,B,0,0,130,0,0,0,2.5,30,0,0,0,0,0,170
LSOA,E01003189,Lewisham 034A,C,0,0,450,0,0,0,0,0,0,0,0,0,0,450
LSOA,E01003189,Lewisham 034A,D,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003189,Lewisham 034A,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003189,Lewisham 034A,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003189,Lewisham 034A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003189,Lewisham 034A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003190,Lewisham 034B,All,60,2.5,0,130,50,30,240,2.5,100,110,60,20,20,830
LSOA,E01003190,Lewisham 034B,A,2.5,0,0,0,0,0,2.5,2.5,0,0,20,0,0,20
LSOA,E01003190,Lewisham 034B,B,10,0,0,130,50,30,230,2.5,50,10,20,10,10,550
LSOA,E01003190,Lewisham 034B,C,10,0,0,2.5,2.5,0,10,2.5,40,20,20,10,2.5,110
LSOA,E01003190,Lewisham 034B,D,40,0,0,0,0,0,0,0,10,80,0,0,2.5,140
LSOA,E01003190,Lewisham 034B,E,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,2.5
LSOA,E01003190,Lewisham 034B,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003190,Lewisham 034B,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003190,Lewisham 034B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003191,Lewisham 034C,All,0,0,160,270,10,10,60,0,30,2.5,10,40,130,730
LSOA,E01003191,Lewisham 034C,A,0,0,20,2.5,0,0,10,0,0,0,0,0,0,30
LSOA,E01003191,Lewisham 034C,B,0,0,0,260,10,10,50,0,30,0,2.5,10,30,400
LSOA,E01003191,Lewisham 034C,C,0,0,140,10,0,0,2.5,0,0,0,10,20,30,220
LSOA,E01003191,Lewisham 034C,D,0,0,0,0,2.5,0,0,0,0,2.5,2.5,2.5,60,70
LSOA,E01003191,Lewisham 034C,E,0,0,0,0,0,0,0,0,0,0,0,10,10,10
LSOA,E01003191,Lewisham 034C,F,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5
LSOA,E01003191,Lewisham 034C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003191,Lewisham 034C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003192,Lewisham 034D,All,10,0,70,530,80,10,0,0,60,0,2.5,0,2.5,750
LSOA,E01003192,Lewisham 034D,A,0,0,10,30,10,2.5,0,0,0,0,0,0,0,50
LSOA,E01003192,Lewisham 034D,B,2.5,0,0,330,70,0,0,0,60,0,0,0,0,450
LSOA,E01003192,Lewisham 034D,C,2.5,0,60,170,2.5,10,0,0,2.5,0,0,0,2.5,240
LSOA,E01003192,Lewisham 034D,D,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,10
LSOA,E01003192,Lewisham 034D,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003192,Lewisham 034D,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003192,Lewisham 034D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003192,Lewisham 034D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003193,Lewisham 029A,All,50,10,10,270,10,50,2.5,220,40,2.5,2.5,10,50,700
LSOA,E01003193,Lewisham 029A,A,2.5,0,0,0,0,0,0,50,2.5,0,0,0,0,60
LSOA,E01003193,Lewisham 029A,B,10,0,0,2.5,0,20,2.5,50,20,0,0,2.5,2.5,110
LSOA,E01003193,Lewisham 029A,C,10,0,0,2.5,2.5,0,0,20,20,2.5,0,0,30,80
LSOA,E01003193,Lewisham 029A,D,30,10,10,250,2.5,20,0,100,0,0,2.5,2.5,20,440
LSOA,E01003193,Lewisham 029A,E,2.5,0,0,20,0,0,0,2.5,0,0,0,0,0,20
LSOA,E01003193,Lewisham 029A,F,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003193,Lewisham 029A,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003193,Lewisham 029A,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003194,Lewisham 029B,All,140,2.5,270,20,30,30,80,40,2.5,80,10,10,20,740
LSOA,E01003194,Lewisham 029B,A,2.5,0,20,0,2.5,20,0,0,0,2.5,0,0,0,40
LSOA,E01003194,Lewisham 029B,B,40,2.5,20,10,10,10,2.5,30,0,30,2.5,10,10,160
LSOA,E01003194,Lewisham 029B,C,70,2.5,160,0,10,0,80,2.5,0,50,10,10,10,400
LSOA,E01003194,Lewisham 029B,D,20,0,60,0,10,2.5,0,2.5,0,2.5,2.5,0,2.5,100
LSOA,E01003194,Lewisham 029B,E,10,0,10,10,2.5,2.5,0,0,2.5,0,0,0,0,40
LSOA,E01003194,Lewisham 029B,F,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,0,10
LSOA,E01003194,Lewisham 029B,G,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003194,Lewisham 029B,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003195,Lewisham 029C,All,130,150,40,220,20,0,30,50,0,0,2.5,0,10,650
LSOA,E01003195,Lewisham 029C,A,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5
LSOA,E01003195,Lewisham 029C,B,30,10,0,10,20,0,20,20,0,0,0,0,10,120
LSOA,E01003195,Lewisham 029C,C,30,100,0,30,2.5,0,0,10,0,0,2.5,0,0,180
LSOA,E01003195,Lewisham 029C,D,60,40,30,170,0,0,10,20,0,0,0,0,0,320
LSOA,E01003195,Lewisham 029C,E,2.5,2.5,10,20,0,0,0,0,0,0,2.5,0,0,30
LSOA,E01003195,Lewisham 029C,F,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5
LSOA,E01003195,Lewisham 029C,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003195,Lewisham 029C,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003196,Lewisham 029D,All,2.5,0,600,0,2.5,0,0,20,0,0,20,2.5,10,650
LSOA,E01003196,Lewisham 029D,A,2.5,0,30,0,0,0,0,0,0,0,2.5,0,0,40
LSOA,E01003196,Lewisham 029D,B,0,0,60,0,2.5,0,0,20,0,0,10,2.5,2.5,100
LSOA,E01003196,Lewisham 029D,C,0,0,500,0,0,0,0,0,0,0,10,0,2.5,520
LSOA,E01003196,Lewisham 029D,D,0,0,0,0,0,0,0,0,0,0,2.5,0,2.5,2.5
LSOA,E01003196,Lewisham 029D,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003196,Lewisham 029D,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003196,Lewisham 029D,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003196,Lewisham 029D,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003197,Lewisham 029E,All,0,0,600,0,0,0,0,30,0,20,0,0,0,650
LSOA,E01003197,Lewisham 029E,A,0,0,60,0,0,0,0,0,0,0,0,0,0,60
LSOA,E01003197,Lewisham 029E,B,0,0,100,0,0,0,0,30,0,0,0,0,0,130
LSOA,E01003197,Lewisham 029E,C,0,0,440,0,0,0,0,0,0,10,0,0,0,440
LSOA,E01003197,Lewisham 029E,D,0,0,2.5,0,0,0,0,0,0,20,0,0,0,20
LSOA,E01003197,Lewisham 029E,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003197,Lewisham 029E,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003197,Lewisham 029E,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003197,Lewisham 029E,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003198,Lewisham 009A,All,270,0,2.5,30,220,40,10,90,0,10,0,2.5,10,680
LSOA,E01003198,Lewisham 009A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSOA,E01003198,Lewisham 009A,B,2.5,0,0,0,10,10,0,30,0,0,0,0,0,50
LSOA,E01003198,Lewisham 009A,C,20,0,0,2.5,200,10,0,10,0,0,0,0,2.5,240
LSOA,E01003198,Lewisham 009A,D,60,0,0,10,2.5,10,10,40,0,0,0,0,2.5,120
LSOA,E01003198,Lewisham 009A,E,50,0,0,20,10,2.5,0,10,0,2.5,0,2.5,0,90
LSOA,E01003198,Lewisham 009A,F,20,0,2.5,0,0,0,2.5,10,0,2.5,0,2.5,2.5,40
LSOA,E01003198,Lewisham 009A,G,110,0,0,0,0,2.5,0,2.5,0,10,0,0,2.5,120
